ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ra_dec_corr,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp
259.948686,0.045100,57.810153,0.042727,-0.041006,0.057495,-0.198196,0.065625,0.007563,0.046529,0.162552,0.197587,3724.981703,16.759556,1398.227922,17.474598,3312.719651,15.947433,1.527164,0.715042,0.812122
259.990238,0.040575,57.834856,0.039458,0.025822,0.049672,-0.237343,0.059087,-0.027272,0.042696,-0.638760,0.161894,4247.362454,16.617069,1526.245221,17.379482,3923.384946,15.763743,1.615739,0.762413,0.853326
260.022190,0.076197,57.838368,0.071873,0.024163,0.093604,-0.307633,0.110211,0.055909,0.077464,0.721739,0.161445,1376.210714,17.840654,595.677698,18.401014,1116.015231,17.128719,1.272295,0.560360,0.711935
259.907078,0.158070,57.821803,0.161768,0.018886,0.183783,-0.194904,0.215713,0.050967,0.162243,0.314141,0.190891,475.252858,18.995054,197.945115,19.597179,354.075744,18.375154,1.222025,0.602125,0.619900
259.989117,0.332655,57.849178,0.338029,-0.069573,0.440737,0.653908,0.503244,-0.309382,0.376290,-0.822189,0.130545,178.616513,20.057564,84.852373,20.516882,113.628825,19.609175,0.907707,0.459318,0.448389
260.008124,0.118669,57.858422,0.116979,0.077867,0.145145,-0.489344,0.171476,-0.001641,0.127985,-0.012819,0.091739,724.842083,18.536758,323.780634,19.062916,557.986564,17.881336,1.181580,0.526157,0.655422
259.976368,0.368728,57.856215,0.368550,-0.590624,0.481641,0.466479,0.641509,0.251181,0.368854,0.680978,0.269718,168.101683,20.123436,94.204342,20.403364,128.245619,19.477789,0.925575,0.279928,0.645647
259.982962,0.207788,57.856797,0.216130,0.180617,0.257918,0.041626,0.327825,0.298692,0.222972,1.339592,0.169487,305.204767,19.475889,146.553470,19.923552,225.739226,18.863878,1.059673,0.447662,0.612011
260.080486,0.226477,57.855408,0.224256,0.716579,0.278614,-0.481287,0.334690,0.062936,0.247690,0.254092,0.085674,300.500610,19.492754,147.318772,19.917896,226.452839,18.860451,1.057446,0.425142,0.632303
260.123680,0.282552,57.872725,0.288801,0.058148,0.353006,0.842653,0.419924,-0.142100,0.303628,-0.468009,0.091366,213.457299,19.864090,100.182655,20.336561,133.351804,19.435398,0.901163,0.472471,0.428692
