ra,dec,Vhel,Vhel_error,mem
39.89908333,-34.15458333,57.7,0.6,0.994
39.873,-34.23911111,50,0.7,0.993
39.88,-34.22958333,40.5,0.5,0.989
39.87525,-34.22469444,49,0.4,0.995
39.86766667,-34.22247222,33.2,0.7,0.951
39.86408333,-34.17472222,71.5,0.5,0.989
39.87829167,-34.1735,53.6,0.5,0.995
39.88858333,-34.11580556,65.8,0.6,0.984
39.92054167,-34.14430556,57.5,1.1,0.99
39.93816667,-34.14236111,46,1,0.991
39.98045833,-34.15847222,55,1.5,0.992
39.98525,-34.06544444,50.1,1.2,0.984
39.99945833,-34.14294444,68.1,2.5,0.981
39.81479167,-34.10286111,55.6,0.6,0.994
39.93591667,-34.21033333,52.5,1.2,0.992
39.96545833,-34.19905556,59.7,1.7,0.992
39.95095833,-34.18066667,58.8,0.8,0.995
39.975,-34.18388889,60.1,1.2,0.992
39.93495833,-34.17513889,43.8,0.6,0.985
39.972,-34.16927778,57.6,1.8,0.994
39.92041667,-34.15761111,64.3,0.8,0.986
39.90695833,-34.22022222,51,0.9,0.964
39.92895833,-34.22280556,59.3,1.7,0.978
39.92275,-34.22083333,46.1,0.4,0.983
39.903,-34.15047222,61.1,0.4,0.994
39.909375,-34.13358333,58.5,0.5,0.985
39.652625,-34.16369444,67.6,0.3,0.981
39.78579167,-34.02055556,59.4,1.2,0.985
39.76645833,-34.18775,57.9,1.1,0.992
39.74820833,-34.18447222,35.9,2.7,0.959
39.785375,-34.16586111,67.1,1.6,0.99
39.76391667,-34.16422222,53.6,2.1,0.993
39.72891667,-34.19958333,51.1,2,0.99
39.71225,-34.19405556,57.6,0.9,0.994
39.7135,-34.14855556,36.6,1.8,0.978
39.71670833,-34.14433333,56.8,0.9,0.992
39.89079167,-34.18786111,44.1,4.1,0.923
39.93279167,-34.13894444,53.3,1.7,0.993
39.91791667,-34.13897222,43.1,1.1,0.98
39.89279167,-34.12838889,54.7,3.1,0.989
39.867625,-34.24022222,58,1,0.992
39.8425,-34.20369444,47.8,1,0.993
39.81379167,-34.16713889,51.4,1.8,0.988
39.82266667,-34.14588889,67.3,1.2,0.991
39.89854167,-34.04391667,72.3,1.5,0.986
40.01041667,-34.05755556,66.4,2,0.987
39.46808333,-34.33919444,63.4,0.6,0.947
39.44875,-34.32669444,50.9,0.6,0.964
39.44841667,-34.32066667,48.2,0.7,0.951
39.44408333,-34.29594444,45.2,0.7,0.967
39.40233333,-34.27925,48.9,1.1,0.969
39.44275,-34.23655556,44.1,0.5,0.968
39.42070833,-34.05752778,50.4,0.5,0.966
39.45883333,-34.10533333,51.7,0.6,0.96
39.53229167,-34.14927778,51.7,0.3,0.979
39.4655,-34.16886111,63.2,0.4,0.945
39.46825,-34.18438889,41.4,0.4,0.963
39.64229167,-34.21241667,65.2,0.7,0.973
39.66308333,-34.23952778,41.5,0.5,0.987
39.65770833,-34.24272222,52.6,0.4,0.995
39.639625,-34.25561111,48.8,0.5,0.994
39.64525,-34.27455556,50.2,0.5,0.994
39.54941667,-34.15694444,54.3,0.5,0.984
39.510125,-34.35794444,53.6,0.7,0.987
39.50729167,-34.35391667,72.1,0.7,0.974
39.51645833,-34.33872222,41.6,0.4,0.977
39.50508333,-34.30038889,56.5,0.3,0.985
39.512625,-34.27752778,54.1,0.4,0.989
39.52175,-34.21658333,60,0.4,0.987
39.47354167,-34.32483333,57.9,0.9,0.951
39.48791667,-34.32097222,59.3,0.3,0.989
39.46366667,-34.29147222,50.8,0.4,0.981
39.487875,-34.28005556,46.4,0.8,0.947
39.47254167,-34.259,57.4,0.9,0.981
39.605875,-34.16883333,65.9,0.4,0.981
39.60241667,-34.18094444,70.6,0.4,0.976
39.60183333,-34.19011111,70.3,0.3,0.981
39.57570833,-34.19975,63.7,0.4,0.986
39.60233333,-34.22905556,47.8,0.8,0.974
39.644375,-34.12266667,58.8,1,0.979
39.610375,-34.25044444,45.9,0.3,0.983
39.58404167,-34.27466667,47.8,0.4,0.984
39.59033333,-34.26958333,48.9,0.3,0.94
39.566375,-34.28847222,46.2,0.4,0.97
39.563625,-34.28030556,56.9,0.4,0.99
39.55416667,-34.27388889,46.5,0.5,0.978
